AC,CALI,DEN,GR,NEU,RDEP,RMED
66.8493,9.8095,2.5738,41.649,13.1418,1.5275,1.6298
66.5064,9.9048,2.575,41.0594,13.3355,1.5361,1.6366
68.0774,9.9048,2.5587,37.4019,15.0092,1.5433,1.6443
69.6094,9.9048,2.5528,39.0963,14.9087,1.5551,1.6388
69.6359,9.9048,2.5517,37.2033,13.8994,1.5651,1.6221
70.8932,9.9048,2.5466,40.9885,16.069,1.5767,1.6111
70.6983,9.9048,2.5392,40.1225,14.2308,1.5797,1.5982
71.2363,9.9048,2.5336,42.3016,15.8298,1.5847,1.5873
72.8107,9.9048,2.5216,46.7018,13.4166,1.5948,1.5868
73.335,9.9048,2.5162,48.3727,14.5116,1.5788,1.5766
73.2491,9.9048,2.5239,52.4938,15.4413,1.5653,1.5561
72.4653,9.9048,2.5521,50.9341,15.351,1.5607,1.5364
68.6563,9.9048,2.5925,58.3383,14.6409,1.547,1.5165
68.211,9.9048,2.6054,49.4495,15.7918,1.5013,1.4972
74.3088,9.9048,2.5815,44.3775,14.9969,1.428,1.474
74.1264,9.9048,2.5571,42.7897,15.0762,1.3236,1.4068
74.2461,9.9048,2.5432,43.4423,19.7718,1.268,1.3125
75.9343,9.9298,2.5234,45.6853,16.7935,1.2296,1.2561
76.8297,10.0,2.5007,48.4741,20.0419,1.1933,1.2109
76.9316,10.0,2.4845,46.3186,16.484,1.1563,1.1685
76.1107,10.0,2.4915,44.2366,13.6209,1.1141,1.1294
74.9635,10.0,2.5115,41.523,13.3916,1.0691,1.1
73.1659,9.9202,2.5149,35.8071,12.367,1.0412,1.0676
73.2757,10.0,2.5098,34.04,12.6264,1.0194,1.0548
73.5912,10.0,2.4989,35.5954,19.812,0.9925,1.0408
73.7655,10.0,2.4843,37.2068,21.7877,0.9532,1.0179
74.5083,9.9144,2.4531,33.7811,15.9498,0.9145,0.9773
74.3029,9.8095,2.4293,39.0438,21.2151,0.8891,0.9235
74.9298,9.8095,2.4232,35.1912,21.1661,0.8732,0.9038
76.585,9.8095,2.4055,38.8173,21.6298,0.8596,0.9148
79.3669,9.8095,2.3928,34.2972,21.0692,0.863,0.9138
80.961,9.8095,2.3956,40.7969,23.3942,0.8493,0.8983
81.92,9.7153,2.4284,46.61,24.0305,0.8214,0.8784
82.7726,9.7143,2.4854,58.3051,21.4106,0.7841,0.8615
81.4748,9.7143,2.5029,85.9958,24.4369,0.7602,0.8517
84.6613,9.6633,2.4351,85.9958,29.2143,0.7629,0.841
89.2359,9.619,2.3675,88.4636,29.8909,0.7946,0.8295
90.688,9.619,2.3989,61.6127,24.2417,0.8596,0.8781
89.8204,9.7143,2.5048,50.4144,21.0871,0.9648,1.0094
99.9865,9.7143,2.5553,43.5315,20.9693,1.1628,1.1607
96.2914,9.7248,2.5584,46.5811,18.3774,1.4161,1.3035
90.8535,9.8095,2.5607,50.5063,13.7267,1.6343,1.4582
93.3726,9.8095,2.5545,54.1253,12.2847,1.7103,1.6015
65.9531,9.8095,2.557,65.2527,12.1652,1.7417,1.6812
66.4311,9.8095,2.5616,66.5946,14.4784,1.75,1.7114
72.0217,9.8095,2.5545,58.2403,16.44,1.7434,1.6805
72.9711,9.8095,2.5601,56.7952,16.3661,1.7204,1.6112
71.9403,9.7413,2.5686,55.0159,19.5673,1.6709,1.55
71.4209,9.7143,2.5693,57.0567,15.5973,1.6177,1.4878
71.6367,9.7143,2.5673,52.43,18.0016,1.5611,1.4423
71.674,9.7143,2.5661,53.6214,16.5896,1.5121,1.4022
72.394,9.7143,2.5489,45.6853,14.849,1.4499,1.3857
72.7319,9.7143,2.5325,49.53,15.4073,1.3646,1.3517
73.6589,9.7143,2.5313,55.2223,15.127,1.2626,1.2956
74.5789,9.7143,2.5172,54.7622,15.3317,1.213,1.2407
76.2049,9.6346,2.4943,51.9751,16.3246,1.186,1.2261
77.4074,9.5855,2.4915,51.9558,14.7736,1.1381,1.2217
76.0911,9.5238,2.5028,41.0804,11.7018,1.0861,1.1856
76.7789,9.4874,2.4832,46.7141,10.1711,1.0792,1.1658
75.0673,9.4286,2.4635,41.9412,8.5334,1.0819,1.1727
73.556,9.4679,2.4863,31.3526,12.259,1.099,1.1869
74.953,9.6122,2.5041,35.5079,10.4838,1.131,1.2004
74.5124,9.7143,2.51,35.2315,11.612,1.1675,1.2356
73.6721,9.7143,2.5071,33.2947,11.9455,1.2085,1.2865
74.1127,9.7143,2.5107,37.1044,11.3304,1.236,1.3044
73.7689,9.7143,2.509,34.0925,10.981,1.27,1.3313
72.8985,9.7143,2.5091,36.7554,12.6639,1.3083,1.3864
73.0932,9.7143,2.5173,45.7518,14.8634,1.3331,1.4337
74.7188,9.7143,2.518,47.3544,17.6464,1.3473,1.454
74.5915,9.7143,2.5211,44.2436,17.7752,1.3648,1.4631
74.2999,9.7143,2.5339,53.0826,13.5345,1.381,1.4757
73.9309,9.7143,2.5503,54.3143,20.1943,1.4008,1.4882
73.6533,9.7143,2.5423,56.6517,15.702,1.4204,1.4997
74.1946,9.7143,2.5294,60.1159,18.6611,1.431,1.5061
73.9199,9.7143,2.5329,58.6742,15.7382,1.4342,1.4982
72.8259,9.7143,2.5498,54.498,15.6651,1.4187,1.4785
71.5279,9.7143,2.569,56.1872,15.4832,1.4001,1.455
70.979,9.7143,2.5692,55.4218,15.3513,1.3798,1.4314
71.9205,9.7143,2.5553,57.46,13.3159,1.3772,1.4219
76.2752,9.7143,2.5344,61.8095,17.4477,1.3838,1.4288
76.9217,9.7143,2.5202,61.8095,16.6813,1.3954,1.4459
67.5093,9.7143,2.5273,70.2145,18.4015,1.4126,1.4806
71.4531,9.7143,2.5402,59.647,16.3845,1.4213,1.5093
71.2521,9.7143,2.5484,55.9676,13.0623,1.4207,1.5189
71.1493,9.7143,2.5569,51.8613,13.9515,1.4175,1.5139
82.6517,9.619,2.5575,48.4531,13.8089,1.4206,1.5006
82.6784,9.619,2.5511,43.5455,15.2456,1.4159,1.4724
83.0239,9.619,2.5565,50.7399,13.8905,1.4015,1.4318
76.4235,9.619,2.5582,53.4535,12.6771,1.3637,1.4023
73.3756,9.619,2.5417,51.277,14.7196,1.3098,1.3849
73.9667,9.619,2.5314,55.3561,17.2138,1.2997,1.3687
74.2014,9.619,2.5272,53.275,14.5574,1.2926,1.3582
74.438,9.619,2.5173,52.6662,15.8687,1.2943,1.3518
69.9687,9.619,2.5155,53.2208,18.146,1.3093,1.3518
69.9687,9.619,2.5166,53.7474,17.8826,1.3194,1.3565
67.1094,9.5769,2.5311,56.9177,16.018,1.3308,1.3929
72.3282,9.5238,2.5392,58.3418,17.5725,1.3483,1.4321
72.5477,9.5238,2.5377,51.158,17.2582,1.3755,1.4805
72.4233,9.5238,2.5418,43.9619,14.271,1.4027,1.5315
72.3983,9.5238,2.5454,44.7633,13.694,1.4537,1.6021
72.4348,9.5238,2.5384,47.5713,14.4919,1.4977,1.6426
68.0906,9.5238,2.5475,52.8516,14.7962,1.5378,1.6674
68.5221,9.5238,2.5588,58.012,13.7753,1.5675,1.68
70.7225,9.5238,2.5686,58.795,16.5316,1.5823,1.6716
69.9597,9.4286,2.5746,63.3212,15.7132,1.5874,1.6463
69.4775,9.4286,2.5614,54.1673,15.0747,1.603,1.6054
71.9203,9.3333,2.5328,50.1642,13.6437,1.6028,1.5491
72.8021,9.3333,2.5255,54.0772,13.4363,1.5865,1.5094
73.4594,9.3333,2.5354,55.3885,18.0307,1.5567,1.4372
80.1938,9.3333,2.5269,55.9151,16.5402,1.5362,1.3747
74.3061,9.3333,2.5087,54.316,16.8225,1.5132,1.356
74.8553,9.3333,2.491,44.5069,14.2773,1.501,1.3413
73.2025,9.3333,2.4884,41.7452,14.5285,1.4879,1.3237
74.2145,9.3333,2.5162,47.3544,17.2395,1.5136,1.295
73.7287,9.3115,2.5489,42.7923,14.0637,1.5005,1.2603
77.7979,9.2381,2.5522,51.4467,19.3338,1.4638,1.2305
80.3202,9.2381,2.5367,57.6682,19.0703,1.3569,1.1822
92.5788,9.2381,2.527,64.2073,21.6659,1.2053,1.0914
96.4208,9.2105,2.49,65.509,22.0289,1.0205,0.9171
96.4208,9.1429,2.4157,54.9511,20.6279,0.8638,0.7608
95.8717,9.0476,2.3403,53.7474,21.0301,0.75,0.681
95.0825,8.9681,2.2969,52.9995,24.2496,0.6431,0.6302
94.6946,8.9524,2.3034,48.105,28.1226,0.5589,0.5909
93.7111,8.9524,2.3111,46.9432,24.1657,0.5226,0.5579
91.2122,8.9524,2.31,47.4769,27.7156,0.5081,0.5467
89.5009,8.9524,2.3171,30.6309,27.4622,0.5016,0.5529
88.1469,9.0476,2.3394,34.0899,19.137,0.4519,0.5594
86.6309,8.9595,2.3726,29.2636,18.7562,0.4365,0.554
84.1891,8.9524,2.3912,33.4592,21.353,0.4351,0.5148
80.3985,8.8613,2.406,30.4569,21.9492,0.4355,0.4765
79.1209,8.8571,2.4233,32.2484,18.0073,0.4362,0.4633
81.4551,8.8571,2.4081,31.3649,17.9492,0.4349,0.4587
83.9214,8.8571,2.359,36.2777,20.6105,0.4265,0.5019
90.0031,8.8571,2.3223,35.8316,21.721,0.4167,0.5843
91.0428,8.8571,2.3077,35.3548,21.6184,0.4504,0.5904
91.7297,8.8571,2.3038,39.3308,19.312,0.4945,0.5914
93.4775,8.8571,2.3009,36.1115,24.0335,0.5135,0.5914
90.9303,8.8571,2.3194,31.9029,26.6576,0.5177,0.5912
83.0761,8.8571,2.3745,30.9555,26.4624,0.5045,0.5822
72.8681,8.8571,2.4462,35.0023,24.6088,0.44,0.5366
74.1825,8.8571,2.4799,42.4398,26.6322,0.3566,0.4875
83.4365,8.9524,2.4237,45.1333,24.3421,0.3489,0.4707
88.2159,8.9524,2.3229,30.4569,21.7601,0.3462,0.4587
92.8517,8.8571,2.2726,31.3596,27.9062,0.3438,0.4394
92.5522,8.8571,2.2715,33.3822,26.1243,0.3437,0.4045
95.0625,8.8571,2.2769,27.584,25.105,0.3441,0.4008
94.2036,8.8571,2.2847,30.4569,26.2988,0.3442,0.4427
81.4375,8.8571,2.2843,35.1405,28.6303,0.3412,0.5046
89.0417,8.928,2.2737,36.4982,28.3963,0.3382,0.5093
87.2308,8.9524,2.2739,31.5845,27.1416,0.3368,0.5101
86.4856,8.9524,2.2953,27.3986,21.6679,0.3389,0.516
81.0743,8.9524,2.3124,26.7547,20.6163,0.3551,0.522
79.4327,8.8758,2.3189,29.3852,19.1759,0.379,0.5289
79.11,8.8876,2.3534,31.6011,19.1916,0.417,0.5678
79.2345,8.9524,2.4017,31.7988,18.3106,0.4535,0.6196
77.9933,8.9524,2.4273,33.9963,17.8909,0.5045,0.6454
77.2861,8.9524,2.4326,44.6355,19.123,0.5881,0.6494
78.173,9.0838,2.4216,45.1648,20.0664,0.6382,0.6746
79.5114,9.1429,2.4284,55.7734,19.4258,0.6763,0.6978
79.3041,9.1429,2.4513,51.0145,18.1332,0.743,0.7234
78.0896,9.1429,2.4546,48.3727,20.0424,0.8629,0.7649
77.9383,9.1429,2.4554,47.7971,18.2157,1.0255,0.8057
76.0156,9.1429,2.4643,43.0784,16.9464,1.1832,0.8779
72.7318,9.2381,2.4757,41.4705,14.5128,1.2355,0.9672
76.244,9.3319,2.481,49.2028,17.9523,1.2435,1.03
76.6248,9.2856,2.4812,48.8214,15.537,1.2541,1.103
76.4055,9.3333,2.4796,48.3727,17.1467,1.2518,1.1828
75.8779,9.3333,2.4783,48.3727,16.2417,1.2581,1.2969
75.4715,9.3333,2.4827,44.3372,18.2798,1.2925,1.3318
77.3019,9.3333,2.4704,39.9659,13.8155,1.3037,1.3365
77.7375,9.3406,2.4687,58.9857,16.7428,1.3089,1.3365
78.2235,9.4286,2.5082,52.0293,15.2915,1.3094,1.3365
77.449,9.5441,2.5208,55.7673,13.9888,1.3101,1.3321
74.6061,9.7735,2.5083,47.9353,15.2446,1.3189,1.3365
71.9604,9.8095,2.4953,54.7202,14.2926,1.3286,1.3359
73.713,9.8095,2.4987,47.9843,17.3519,1.3377,1.3348
75.0314,9.8095,2.5109,48.6718,18.4832,1.3619,1.3365
75.1838,9.8095,2.5058,47.7183,15.8963,1.3548,1.3331
74.8121,9.8095,2.5059,51.7791,15.3844,1.3336,1.3139
74.7036,9.8095,2.5165,49.7828,15.7505,1.3186,1.2923
74.3544,9.8095,2.5218,49.2684,19.4977,1.2977,1.2658
74.5298,9.8095,2.5134,47.2739,15.4546,1.277,1.2423
74.9232,9.9048,2.5045,51.7529,12.2247,1.2567,1.2177
75.784,9.9048,2.489,55.1313,15.0645,1.2278,1.1929
75.8787,9.9048,2.4786,51.8342,13.9795,1.1773,1.1631
77.1779,9.9048,2.478,52.3092,14.0663,1.1215,1.1295
77.2834,9.9048,2.4695,49.7951,15.5555,1.0768,1.0988
77.6691,9.9048,2.4608,48.3692,14.9003,1.0608,1.0763
78.3773,9.9048,2.4568,44.4772,15.8493,1.0377,1.0591
78.4224,9.9048,2.4568,43.8937,14.1275,1.0165,1.0496
78.9176,9.9048,2.4618,41.5458,15.5022,1.0215,1.0384
78.4684,9.9048,2.4749,40.5013,14.2244,1.0629,1.0475
77.7883,9.9048,2.4854,38.3563,15.3595,1.079,1.0817
77.1199,9.9048,2.4814,39.4148,15.7128,1.0837,1.1165
76.9231,9.9048,2.4762,37.6232,15.1849,1.0875,1.1425
76.8353,9.9048,2.4807,40.1872,13.8832,1.0969,1.1543
76.6205,9.9048,2.494,35.3023,14.7277,1.1018,1.1435
76.178,9.9048,2.504,49.9543,14.5916,1.1058,1.1396
75.4531,9.9048,2.5061,51.5079,16.1859,1.1133,1.1433
75.9313,9.9048,2.4958,63.5355,16.0641,1.1201,1.1586
76.6868,9.9048,2.4848,54.847,17.3604,1.1151,1.1855
77.5175,9.9048,2.4858,50.1642,17.0204,1.1088,1.2015
77.6279,9.9048,2.4829,50.1642,17.5581,1.1072,1.2054
76.9995,9.9048,2.4897,46.4262,14.6146,1.1186,1.2054
76.9509,9.9048,2.4953,51.8342,16.2024,1.1277,1.2054
76.9247,9.9048,2.5004,54.2653,12.6823,1.135,1.2009
75.3073,9.9048,2.5156,48.2782,14.2159,1.1348,1.1923
74.9335,9.9048,2.5288,46.5041,15.3525,1.1268,1.1798
74.0293,9.8427,2.5313,44.9785,15.1973,1.1038,1.1622
73.3687,9.8095,2.5168,46.5846,14.3228,1.0596,1.1397
75.6376,9.8095,2.4936,44.5446,16.2517,1.0406,1.1051
77.0558,9.8095,2.4916,48.9002,17.6734,1.0204,1.0596
77.5456,9.8095,2.4907,54.2487,13.4533,1.0021,1.0352
77.4559,9.7879,2.459,51.4659,15.7846,0.9929,1.0584
79.1574,9.7143,2.4343,48.2038,14.1952,1.0031,1.1163
79.6916,9.7143,2.4588,39.8504,16.5053,1.0225,1.1553
77.1356,9.7878,2.5073,32.2992,13.3584,1.027,1.1385
74.3831,9.8095,2.5069,31.3526,10.3572,1.0109,1.1303
72.6096,9.8095,2.5008,31.3526,11.3364,1.0195,1.1252
70.7056,9.9048,2.5203,34.48,10.9082,1.0742,1.1347
70.869,9.9048,2.5317,41.2063,13.339,1.1069,1.152
74.2034,9.9048,2.5341,40.2721,15.4697,1.1281,1.1751
76.7993,9.9048,2.5302,34.6568,12.5497,1.1155,1.1956
76.0825,9.9048,2.5196,37.9407,12.3576,1.1116,1.2054
73.7538,9.9048,2.5182,34.04,10.4105,1.1165,1.209
72.5973,9.9048,2.5199,33.1442,12.6251,1.1335,1.2246
73.5334,9.9048,2.5211,37.2776,15.5159,1.1699,1.2426
75.5993,9.9048,2.5226,43.6733,14.5712,1.2013,1.277
71.3853,9.9048,2.5249,56.7847,15.9318,1.2213,1.3159
73.0698,9.9048,2.5321,56.8267,16.3192,1.2302,1.3313
75.0495,9.9048,2.5265,53.6879,16.9605,1.2412,1.3365
75.0546,9.9048,2.5211,55.9877,14.9243,1.2594,1.3441
75.1092,9.9035,2.5226,52.8026,15.157,1.274,1.3517
75.0772,9.8599,2.522,50.6909,17.2571,1.2898,1.3467
75.1705,9.8137,2.5132,50.3217,19.3194,1.3059,1.3416
75.3854,9.9048,2.5027,52.2436,17.6058,1.3087,1.3388
77.0851,9.9048,2.4867,54.7762,19.4523,1.3169,1.3362
77.1166,9.9048,2.4639,51.6794,17.0687,1.3249,1.3345
77.0812,9.8095,2.4698,53.841,15.9832,1.335,1.3483
76.939,9.8686,2.4982,54.6432,17.5306,1.3423,1.3752
75.2985,9.9048,2.5115,57.0891,16.4569,1.3491,1.4026
74.4571,9.9048,2.5095,55.539,17.2526,1.3621,1.4294
74.5123,9.889,2.5121,60.9225,14.1747,1.3809,1.4469
74.8268,9.8743,2.5187,55.2153,13.4274,1.3961,1.4568
74.912,9.8281,2.5202,59.2971,17.4709,1.4032,1.4557
75.3106,9.9048,2.5189,56.2021,16.3397,1.3949,1.4467
74.7408,9.9048,2.5227,60.7388,17.3293,1.3699,1.4282
75.9797,9.9048,2.5304,67.6146,16.4531,1.3353,1.3904
76.6653,9.8339,2.5183,63.4139,16.2185,1.2756,1.3291
77.3819,9.9048,2.4812,69.4604,17.6528,1.2233,1.2614
77.645,9.9048,2.46,55.1506,16.2415,1.1649,1.2062
77.2998,9.9048,2.4582,46.0422,12.4681,1.1375,1.156
77.1765,9.9048,2.4693,47.2389,15.3201,1.1234,1.1348
76.2878,9.9048,2.4756,50.0006,13.1373,1.1158,1.1384
75.9429,9.9048,2.483,41.5169,14.4322,1.1022,1.1433
75.5628,9.9048,2.4813,36.7011,11.5873,1.0954,1.1465
75.271,10.0,2.4844,36.9478,13.2677,1.0869,1.1545
74.5538,10.0,2.4973,35.0329,11.9755,1.1004,1.1578
74.5381,10.0,2.4998,36.0302,14.7098,1.1261,1.1636
74.4548,10.0,2.4913,39.2748,15.4861,1.1391,1.1694
73.6152,10.0952,2.4905,39.1348,16.7038,1.1391,1.1866
74.5823,10.0046,2.4934,42.7407,14.2137,1.136,1.2009
74.6724,10.0,2.4884,41.8712,16.2535,1.1362,1.1975
74.1453,10.0,2.4912,47.4454,14.4193,1.1329,1.1815
74.4053,10.0952,2.493,47.4769,16.9132,1.1278,1.1716
75.0392,10.0012,2.4776,59.0539,18.6388,1.1399,1.1697
75.6645,10.0952,2.47,52.3276,17.433,1.1499,1.1735
76.7346,10.0911,2.4704,51.0985,17.9084,1.1544,1.1735
69.2162,10.0,2.474,52.4562,17.3265,1.1541,1.1735
63.742,10.0,2.4775,59.0565,13.9505,1.1398,1.1774
63.751,10.0,2.4833,61.9189,17.0728,1.1151,1.1729
63.0507,10.0,2.4833,61.4998,18.4539,1.0838,1.1525
57.4011,10.0,2.4759,51.06,17.571,1.0778,1.1206
59.764,10.0952,2.4717,57.6901,17.424,1.0938,1.0893
71.4079,10.0334,2.4755,60.0179,18.5521,1.1258,1.0764
76.4573,9.9844,2.4914,65.4067,19.8222,1.1301,1.0779
77.6858,9.9048,2.4986,61.5226,20.1555,1.1351,1.092
74.9254,9.9048,2.4878,65.2186,22.9141,1.1407,1.1427
75.0744,9.9048,2.4646,65.132,18.842,1.1426,1.1995
75.1359,9.9048,2.4484,60.9855,17.94,1.1539,1.2132
75.3044,9.9048,2.4468,57.2536,15.8793,1.2041,1.242
75.3912,9.9048,2.4658,48.601,18.2228,1.2219,1.2487
75.6768,9.9048,2.4865,47.2004,13.9836,1.2391,1.2554
76.02,9.9048,2.4882,50.1677,13.1301,1.2537,1.2621
76.275,9.9048,2.4832,42.103,17.82,1.266,1.2689
76.2558,9.9048,2.4807,49.1722,17.0237,1.2863,1.2713
76.3511,9.9048,2.4664,49.1337,17.9641,1.3171,1.326
76.6015,9.9048,2.4557,52.5752,16.6789,1.3458,1.3963
76.5731,9.9048,2.4643,49.8939,16.6294,1.3978,1.4504
75.1713,10.0,2.5048,50.9524,14.7682,1.4755,1.5263
73.988,9.9152,2.5254,48.9605,12.3448,1.5128,1.5506
75.562,10.0,2.5506,45.4893,11.7349,1.5299,1.5561
81.5198,10.0,2.5724,44.7186,11.2536,1.5356,1.5397
82.2188,10.0,2.5635,54.2522,12.4317,1.5161,1.5015
85.1317,10.0,2.5412,53.7474,12.5975,1.4963,1.4583
75.4219,9.9492,2.5279,53.2103,15.0418,1.4762,1.4171
75.3299,10.0,2.5108,52.0057,14.0293,1.4558,1.3837
75.321,9.9521,2.4824,53.7684,17.7549,1.4433,1.3647
75.2599,10.0,2.4838,53.6214,16.3613,1.4324,1.3569
74.0974,10.0,2.5107,44.4151,14.4131,1.4206,1.3437
72.4697,10.0,2.5229,41.914,14.9804,1.3826,1.3209
72.8682,10.0,2.5127,36.1247,15.3599,1.358,1.2919
75.6095,9.9931,2.4907,37.4395,14.9104,1.3372,1.2692
77.7137,9.9048,2.4671,49.7408,15.957,1.3165,1.2556
79.4107,9.9048,2.4444,45.9608,17.3255,1.305,1.2376
79.3222,9.9048,2.4366,49.4802,17.8185,1.2957,1.2235
78.9121,9.9048,2.4365,47.4769,19.8524,1.2807,1.2166
77.5343,9.9048,2.4501,45.7343,16.8225,1.278,1.2095
76.5708,9.9048,2.4673,50.9139,15.7927,1.2651,1.2184
76.4214,9.9048,2.4814,50.7713,15.8846,1.2611,1.2276
76.1567,9.9048,2.4859,52.2725,16.9734,1.2492,1.2528
76.5618,9.9048,2.4725,55.4279,18.7875,1.2027,1.2533
76.4825,9.9048,2.4714,58.9104,15.8198,1.1602,1.2447
76.3527,9.9048,2.486,48.6491,15.6678,1.1101,1.2222
75.4304,9.9048,2.4991,54.6292,18.2875,1.0397,1.1804
74.6564,9.9048,2.5043,48.5135,16.991,0.9498,1.1158
74.5648,9.9048,2.5001,49.9001,15.0096,0.85,1.0306
74.8932,9.9048,2.5003,48.0227,15.9257,0.7444,0.928
75.0629,9.9048,2.4977,47.7078,15.6942,0.6949,0.8704
74.9371,9.9048,2.4938,49.4215,14.9073,0.7344,0.8494
75.2176,9.8095,2.4929,49.2684,14.6568,0.7424,0.8384
76.2722,9.8095,2.4915,46.1892,17.0102,0.7418,0.8312
77.252,9.869,2.4946,49.8283,15.6754,0.7444,0.8259
77.2065,9.8943,2.494,50.0654,15.369,0.7455,0.8122
78.168,9.9048,2.4882,43.8701,17.9833,0.747,0.8661
77.4888,9.9048,2.4794,45.3266,16.2984,0.7479,0.99
76.5774,9.8095,2.478,48.95,16.4854,0.7553,0.9794
76.8571,9.8095,2.4897,38.7867,17.0787,0.7641,0.9794
76.7495,9.8095,2.4907,50.4704,16.332,0.7656,0.9794
76.2068,9.9029,2.4856,42.1721,14.5213,0.7754,0.9794
75.6582,9.9048,2.4982,50.1502,15.9822,0.7821,0.978
74.9299,9.8105,2.5087,51.0504,14.1074,0.7893,0.9766
74.111,9.9048,2.5093,46.3921,13.2609,0.7964,0.974
74.3294,9.9048,2.5125,45.7588,13.4889,0.8102,0.9767
74.429,9.8517,2.5189,46.4796,14.3691,0.8261,0.9752
74.3572,9.8095,2.5273,45.9407,16.3915,0.8413,0.9743
73.517,9.8095,2.5344,47.1654,15.5182,0.848,0.9794
72.4222,9.8095,2.5437,51.5009,15.0165,0.8485,0.974
71.1847,9.8095,2.558,49.6883,14.7642,0.8517,0.974
68.0128,9.9048,2.5652,52.8315,12.8776,0.8643,0.977
68.9527,9.9048,2.5647,57.537,13.5185,0.8916,0.9811
66.8546,9.8095,2.5549,60.6233,11.3184,0.8957,0.9921
69.9946,9.8095,2.5324,57.9097,12.5186,0.8989,1.0111
68.7761,9.8095,2.515,52.3346,12.3053,0.9068,1.0364
71.3125,9.8769,2.5061,52.6976,12.7027,0.9284,1.0576
70.481,9.8836,2.5181,50.6611,10.8857,0.949,1.0786
70.4744,9.8797,2.5417,52.5708,12.6565,0.9691,1.1196
69.6964,9.8807,2.5559,57.7837,12.8286,0.9949,1.1554
68.5286,9.8095,2.5671,59.1221,12.8223,1.0192,1.1641
67.0657,9.8095,2.5716,62.7368,13.1779,1.0506,1.1719
67.0213,9.7335,2.5855,54.4621,12.9482,1.0858,1.2063
66.895,9.8095,2.6025,53.4666,14.7284,1.1316,1.2708
66.3613,9.8095,2.5966,53.5934,15.6778,1.1781,1.3433
85.647,9.8423,2.5915,54.3913,13.7859,1.233,1.4056
86.6308,9.9048,2.5967,58.8684,13.3897,1.295,1.4527
87.4358,9.8095,2.5838,64.2782,14.2945,1.354,1.4818
84.6572,9.8095,2.5678,61.7098,14.8585,1.3827,1.4879
73.9495,9.8095,2.5493,61.4666,13.7862,1.3936,1.4737
70.2504,9.897,2.5401,59.4852,14.6741,1.4053,1.4518
70.4002,9.8634,2.5412,56.3552,14.5649,1.4093,1.4366
71.1696,9.8999,2.5331,54.1113,12.644,1.403,1.4279
71.3066,9.9048,2.5172,52.7256,15.7016,1.3993,1.4276
72.5257,9.9048,2.513,59.0303,15.0344,1.3826,1.422
72.1159,9.9048,2.5075,59.5569,14.9071,1.38,1.4219
71.8967,9.9048,2.5002,56.4523,11.8184,1.3843,1.4162
68.0252,9.9048,2.4967,55.4025,14.6168,1.3918,1.4077
70.255,9.9962,2.4981,52.3504,14.8576,1.3733,1.3769
70.4966,9.9577,2.5114,61.8095,15.3651,1.3615,1.3378
70.5342,10.0,2.5244,61.0537,14.5327,1.3313,1.3113
70.356,9.9442,2.527,53.1595,15.3228,1.2961,1.2996
71.9063,10.0,2.515,52.8516,15.8637,1.2908,1.3028
72.7112,9.9413,2.4716,48.9876,17.5937,1.2831,1.3161
75.3062,10.0,2.4325,55.0701,16.2579,1.2835,1.3342
77.5157,10.0,2.4219,51.9558,17.7216,1.318,1.3721
78.244,10.0,2.4393,52.1002,16.381,1.3708,1.4343
77.2507,10.0,2.4689,49.8248,15.5204,1.4174,1.4855
74.5311,10.0,2.5011,49.0585,14.9814,1.455,1.5162
72.4824,10.0,2.5263,50.0584,14.603,1.4697,1.5414
70.5319,10.0,2.5445,47.0797,13.7169,1.4778,1.5658
69.7425,10.0,2.5412,48.3237,11.3094,1.4837,1.5765
71.1431,10.0,2.5211,47.4839,12.5614,1.4821,1.5593
72.7249,10.0,2.511,48.7908,14.1441,1.474,1.5351
73.9332,10.0,2.5133,51.5875,16.4027,1.4575,1.5171
73.2886,10.0,2.5289,52.6557,16.2709,1.4444,1.5074
71.2969,10.0,2.5381,57.0506,17.7383,1.4186,1.4978
71.7104,10.0,2.5305,55.6938,16.607,1.3995,1.4883
71.9692,10.0,2.5155,53.8742,16.4632,1.3874,1.4872
72.4153,10.0,2.4969,54.2565,16.2164,1.3796,1.4872
72.6031,10.0,2.4958,56.1933,16.8403,1.3763,1.4935
73.7903,10.0,2.5056,61.8095,15.434,1.3675,1.4935
73.3129,10.0384,2.5064,59.6418,15.7698,1.3649,1.4847
73.5933,10.0952,2.5008,59.724,16.9328,1.3753,1.4698
73.556,10.0,2.4958,50.0138,15.6429,1.3789,1.4662
73.1226,10.0,2.4958,49.1757,16.7244,1.3807,1.4628
71.9883,10.0,2.5056,54.5785,14.9414,1.3778,1.4688
71.0203,10.0,2.5243,52.9093,13.6318,1.3869,1.4629
71.7173,10.0,2.5187,52.8516,17.3648,1.38,1.4628
73.1297,10.0,2.5032,51.948,15.0245,1.3663,1.4689
73.4678,10.0,2.4988,51.9996,15.8325,1.3597,1.4781
72.2325,10.0,2.5108,49.3034,15.5254,1.358,1.4686
72.1875,10.0,2.5366,52.6487,16.7609,1.351,1.4628
72.2894,10.0,2.5216,54.8295,14.0436,1.3502,1.4815
74.9211,10.0,2.5111,55.2346,14.899,1.3592,1.4872
73.4908,10.0,2.5091,62.98,15.6994,1.3675,1.501
72.231,10.0,2.5126,53.6774,16.575,1.3748,1.5205
72.1453,10.0,2.5222,56.8652,15.5033,1.3836,1.5329
72.533,10.0,2.5207,54.3248,14.0573,1.3931,1.5429
72.4243,10.0,2.5112,51.9558,14.5026,1.4123,1.5531
